timestamp,context,query,params,result_rows,result_sample,duration_ms
2026-09-18T18:53:01.570947,find_party_candidates(Stephanie B Delgado),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Stephanie B Delgado%', '%Stephanie B Delgado%', 200)",0,[],200.04
2026-09-18T18:53:01.771048,find_party_candidates(Stephanie B Delgado),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Stephanie%', '%Stephanie%', 200)",0,[],199.10
2026-09-18T18:53:02.918853,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Zillah,Corp', 'Zillah,Corp')",0,[],205.24
2026-09-18T18:53:03.121420,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Zillah,Corp%', 'Zillah,Corp%', 200)",0,[],202.57
2026-09-18T18:53:03.357374,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Zillah,Corp%', '%Zillah,Corp%', 200)",0,[],233.95
2026-09-18T18:53:03.561069,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Zillah,Corp%', '%Zillah,Corp%', 200)",0,[],202.70
2026-09-18T18:53:03.963856,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Zillah,Corp', 'Zillah,Corp')",0,[],204.40
2026-09-18T18:53:04.166705,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Zillah,Corp%', 'Zillah,Corp%', 200)",0,[],200.84
2026-09-18T18:53:04.370018,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Zillah,Corp%', '%Zillah,Corp%', 200)",0,[],201.37
2026-09-18T18:53:04.571598,"find_party_candidates(Zillah,Corp)","SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Zillah,Corp%', '%Zillah,Corp%', 200)",0,[],200.58
2026-09-18T18:53:07.994706,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Yadel Morales', 'Yadel Morales')",0,[],201.61
2026-09-18T18:53:08.196689,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Yadel Morales%', 'Yadel Morales%', 200)",0,[],199.97
2026-09-18T18:53:08.401096,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Yadel Morales%', '%Yadel Morales%', 200)",0,[],204.41
2026-09-18T18:53:08.601782,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Yadel%', '%Yadel%', 200)",0,[],199.69
2026-09-18T18:53:08.995099,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Yadel Morales', 'Yadel Morales')",0,[],199.53
2026-09-18T18:53:09.200102,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Yadel Morales%', 'Yadel Morales%', 200)",0,[],204.01
2026-09-18T18:53:09.405099,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Yadel Morales%', '%Yadel Morales%', 200)",0,[],204.00
2026-09-18T18:53:09.609996,find_party_candidates(Yadel Morales),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Yadel%', '%Yadel%', 200)",0,[],202.89
2026-09-18T18:53:11.422249,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Kellie Maisenbacher', 'Kellie Maisenbacher')",0,[],203.20
2026-09-18T18:53:11.627299,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Kellie Maisenbacher%', 'Kellie Maisenbacher%', 200)",0,[],204.04
2026-09-18T18:53:11.828784,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Kellie Maisenbacher%', '%Kellie Maisenbacher%', 200)",0,[],199.48
2026-09-18T18:53:12.032443,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Kellie%', '%Kellie%', 200)",0,[],201.66
2026-09-18T18:53:12.435720,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Kellie Maisenbacher', 'Kellie Maisenbacher')",0,[],207.99
2026-09-18T18:53:12.639717,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Kellie Maisenbacher%', 'Kellie Maisenbacher%', 200)",0,[],201.99
2026-09-18T18:53:12.840516,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Kellie Maisenbacher%', '%Kellie Maisenbacher%', 200)",0,[],200.80
2026-09-18T18:53:13.042016,find_party_candidates(Kellie Maisenbacher),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Kellie%', '%Kellie%', 200)",0,[],199.49
2026-09-18T18:53:14.396176,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Javelle Houston', 'Javelle Houston')",0,[],200.15
2026-09-18T18:53:14.596427,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Javelle Houston%', 'Javelle Houston%', 200)",0,[],200.25
2026-09-18T18:53:14.797163,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Javelle Houston%', '%Javelle Houston%', 200)",0,[],199.70
2026-09-18T18:53:14.999741,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Javelle%', '%Javelle%', 200)",0,[],200.59
2026-09-18T18:53:15.392578,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Javelle Houston', 'Javelle Houston')",0,[],198.34
2026-09-18T18:53:15.592849,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Javelle Houston%', 'Javelle Houston%', 200)",0,[],199.27
2026-09-18T18:53:15.792618,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Javelle Houston%', '%Javelle Houston%', 200)",0,[],199.77
2026-09-18T18:53:15.993483,find_party_candidates(Javelle Houston),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Javelle%', '%Javelle%', 200)",0,[],198.87
2026-09-18T18:53:17.462952,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Zoe Alikakos', 'Zoe Alikakos')",0,[],207.95
2026-09-18T18:53:17.696501,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Zoe Alikakos%', 'Zoe Alikakos%', 200)",0,[],231.69
2026-09-18T18:53:17.896505,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Zoe Alikakos%', '%Zoe Alikakos%', 200)",0,[],199.00
2026-09-18T18:53:18.097129,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Zoe%', '%Zoe%', 200)",0,[],198.63
2026-09-18T18:53:18.494811,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Zoe Alikakos', 'Zoe Alikakos')",0,[],202.15
2026-09-18T18:53:18.695813,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Zoe Alikakos%', 'Zoe Alikakos%', 200)",0,[],199.00
2026-09-18T18:53:18.900117,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Zoe Alikakos%', '%Zoe Alikakos%', 200)",0,[],204.30
2026-09-18T18:53:19.100640,find_party_candidates(Zoe Alikakos),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Zoe%', '%Zoe%', 200)",0,[],198.51
2026-09-18T18:53:20.664967,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', '464 Putnam Avenue Condominium', '464 Putnam Avenue Condominium')",0,[],201.09
2026-09-18T18:53:20.865712,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '464 Putnam Avenue Condominium%', '464 Putnam Avenue Condominium%', 200)",0,[],200.75
2026-09-18T18:53:21.067331,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%464 Putnam Avenue Condominium%', '%464 Putnam Avenue Condominium%', 200)",0,[],201.62
2026-09-18T18:53:21.268938,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%464%', '%464%', 200)",0,[],199.64
2026-09-18T18:53:21.667188,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, '464 Putnam Avenue Condominium', '464 Putnam Avenue Condominium')",0,[],199.00
2026-09-18T18:53:21.868231,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '464 Putnam Avenue Condominium%', '464 Putnam Avenue Condominium%', 200)",0,[],199.04
2026-09-18T18:53:22.075736,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%464 Putnam Avenue Condominium%', '%464 Putnam Avenue Condominium%', 200)",0,[],207.50
2026-09-18T18:53:22.277728,find_party_candidates(464 Putnam Avenue Condominium),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%464%', '%464%', 200)",0,[],200.00
2026-09-18T18:53:23.639799,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Argiroula Saffi', 'Argiroula Saffi')",0,[],200.01
2026-09-18T18:53:23.845400,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Argiroula Saffi%', 'Argiroula Saffi%', 200)",0,[],201.62
2026-09-18T18:53:24.047415,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Argiroula Saffi%', '%Argiroula Saffi%', 200)",0,[],202.01
2026-09-18T18:53:24.252339,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Argiroula%', '%Argiroula%', 200)",0,[],201.92
2026-09-18T18:53:24.648341,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Argiroula Saffi', 'Argiroula Saffi')",0,[],199.00
2026-09-18T18:53:24.850343,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Argiroula Saffi%', 'Argiroula Saffi%', 200)",0,[],201.00
2026-09-18T18:53:25.054826,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Argiroula Saffi%', '%Argiroula Saffi%', 200)",0,[],203.49
2026-09-18T18:53:25.257820,find_party_candidates(Argiroula Saffi),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Argiroula%', '%Argiroula%', 200)",0,[],202.00
2026-09-18T18:53:28.364522,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Tasha Dawkins', 'Tasha Dawkins')",0,[],199.88
2026-09-18T18:53:28.565637,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Tasha Dawkins%', 'Tasha Dawkins%', 200)",0,[],200.12
2026-09-18T18:53:28.768639,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Tasha Dawkins%', '%Tasha Dawkins%', 200)",0,[],201.00
2026-09-18T18:53:28.970414,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Tasha%', '%Tasha%', 200)",0,[],200.81
2026-09-18T18:53:29.369059,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Tasha Dawkins', 'Tasha Dawkins')",0,[],201.16
2026-09-18T18:53:29.571041,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Tasha Dawkins%', 'Tasha Dawkins%', 200)",0,[],200.97
2026-09-18T18:53:29.776644,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Tasha Dawkins%', '%Tasha Dawkins%', 200)",0,[],204.60
2026-09-18T18:53:29.981792,find_party_candidates(Tasha Dawkins),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%Tasha%', '%Tasha%', 200)",0,[],204.14
2026-09-18T18:53:31.385586,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', '2087 East Realty Corp', '2087 East Realty Corp')",0,[],200.00
2026-09-18T18:53:31.587619,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '2087 East Realty Corp%', '2087 East Realty Corp%', 200)",0,[],200.02
2026-09-18T18:53:31.802231,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%2087 East Realty Corp%', '%2087 East Realty Corp%', 200)",0,[],213.62
2026-09-18T18:53:32.002657,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%2087%', '%2087%', 200)",0,[],200.43
2026-09-18T18:53:32.397569,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, '2087 East Realty Corp', '2087 East Realty Corp')",0,[],200.20
2026-09-18T18:53:32.598598,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '2087 East Realty Corp%', '2087 East Realty Corp%', 200)",0,[],199.00
2026-09-18T18:53:32.799558,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%2087 East Realty Corp%', '%2087 East Realty Corp%', 200)",0,[],199.00
2026-09-18T18:53:33.000999,find_party_candidates(2087 East Realty Corp),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, '%2087%', '%2087%', 200)",0,[],200.44
2026-09-18T18:53:34.265485,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'C', 'Ninfa Calderon Pereira', 'Ninfa Calderon Pereira')",0,[],200.00
2026-09-18T18:53:34.466488,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', 'Ninfa Calderon Pereira%', 'Ninfa Calderon Pereira%', 200)",0,[],201.00
2026-09-18T18:53:34.667484,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Ninfa Calderon Pereira%', '%Ninfa Calderon Pereira%', 200)",0,[],200.00
2026-09-18T18:53:34.869559,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND p_type = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'C', '%Ninfa%', '%Ninfa%', 200)",0,[],199.07
2026-09-18T18:53:35.267563,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (LOWER(TRIM(company_name))=LOWER(TRIM(%s)) OR LOWER(TRIM(person_name))=LOWER(TRIM(%s)))","(146, 'Ninfa Calderon Pereira', 'Ninfa Calderon Pereira')",0,[],204.00
2026-09-18T18:53:35.472567,find_party_candidates(Ninfa Calderon Pereira),"SELECT p_code, p_type, company_name, person_name, Phone, Email, p_account FROM acc_party WHERE status = 1 AND system_id = %s AND (company_name LIKE %s OR person_name LIKE %s) LIMIT %s","(146, 'Ninfa Calderon Pereira%', 'Ninfa Calderon Pereira%', 200)",0,[],205.00
